candidate_id,score,rationale,stratum
CAND_0052429,0.0,"Mechanical engineer with 1.2 years of experience, career entirely in hardware/mechanical design with no ML, NLP, or IR skills; only beginner-level adjacent tools (Kafka, Java) with no relevance to embeddings-based retrieval or ranking systems.",random
CAND_0052451,0.0,"Sales/marketing background across 12+ years with roles at Wayne Enterprises (fictional company honeypot signal) and Wipro (IT services), no production ML or IR experience, and skills listed (Diffusion Models 'advanced') are inconsistent with a sales/accounting career trajectory.",random
CAND_0052508,0.2,"5 years of cloud/full-stack engineering (Razorpay, Cognizant) with solid Python and SaaS backend experience, but no hands-on ML or retrieval system work — only self-learner-level AI exposure via OpenAI APIs, and skills listed (GCP, Redux) show no embedding or ranking depth.",title_match_strong
CAND_0052536,0.2,"4 years as a data engineer with strong Spark/Airflow/pipeline skills, but career is entirely data infrastructure with self-directed ML projects only; skills listed (CNN, RL, PEFT at 'advanced') are inflated relative to a data engineering job description and show no retrieval or ranking production work.",title_match_strong
CAND_0052558,0.2,"Only 1.2 years of experience as a DevOps engineer at Swiggy doing full-stack web work, with ASR listed as a top skill inconsistent with the role description; too junior and no demonstrated IR/embedding/ranking production experience despite some ML keyword presence.",random
CAND_0052570,0.0,"Customer support and sales background at TCS (IT services), Initech, and Pied Piper (both fictional company honeypot signals) with no engineering or ML production work; skills are frontend/web with no retrieval or ranking relevance.",random
CAND_0052603,0.0,"Graphic designer/operations manager background with roles at Stark Industries and Wayne Enterprises (multiple fictional company honeypot signals), Dunder Mifflin, and no ML/IR production experience despite RL listed as an 'advanced' skill.",honeypot_flagged
CAND_0052658,0.0,"Only 1 year of experience as a Cloud Engineer at Dunder Mifflin (fictional company honeypot signal) doing Java backend work, with GANs listed as 'advanced' skill that is entirely inconsistent with the stated role and duration, and no IR/retrieval or ranking production experience.",random
CAND_0052682,0.8,"6.6 years of NLP/ML production experience across Aganitha and Salesforce, shipping a sentence-transformer-based content recommendation system serving 10M+ users and a RAG chatbot with Pinecone vector storage, with expert-level skills in Python, QLoRA, embeddings, and semantic search from tier_1 institutions (IIT Guwahati, NIT Warangal) — directly matches the JD's core requirements for production IR and hybrid retrieval.",top_retrieval_dense
CAND_0052701,0.0,"HR Manager with 14.9 years of experience entirely in HR/operations/mechanical engineering at Wayne Enterprises (fictional company honeypot signal) and Pied Piper (fictional), with no ML, NLP, or IR skills — only beginner-level data tools (BigQuery, Snowflake) with no production engineering depth.",random
CAND_0052737,0.0,"Career is entirely non-technical (Customer Support, Marketing Manager at Stark Industries — a fictional company) at IT services firms (Infosys, TCS) with no ML/IR/engineering work; skills like Kafka and Flask are superficial and disconnected from any relevant role history.",random
CAND_0052739,0.2,"9.7 years as a mobile/QA/frontend engineer at IT services firms (Mphasis, HCL) and a fictional company (Pied Piper) with no ML or IR experience; self-learner AI exposure only and skills (Marketing, Tailwind, Snowflake) show no alignment with production ranking or retrieval systems.",random
CAND_0052744,0.6,"4.9 years of applied ML at product companies (Ola, Freshworks, Niramai) with hands-on sentence-transformers and Pinecone skills at advanced/intermediate level, XGBoost experience, and an IIT Guwahati CS background, but career focus is computer vision and classical prediction rather than production IR/ranking/retrieval systems.",top_retrieval_bm25
CAND_0052815,0.0,"6.8 years of non-technical roles (Operations Manager at Wipro, Graphic Designer at Hooli — fictional, Business Analyst at TCS) with zero ML or engineering depth; skills (Photoshop, HTML, Tailwind) confirm no relevant AI/IR background.",top_anti_persona_sim
CAND_0052873,0.2,"8.2 years as a .NET/frontend engineer at Accenture and non-product firms with no ML production work; statistical modeling and Kubeflow appear as skills but career history is entirely web/mobile development with no evidence of ranking, retrieval, or embedding systems.",random
CAND_0052914,0.0,Career is entirely in Content Writing and Marketing Manager roles (at Wipro and Stark Industries — fictional) with mechanical/civil engineering education and no ML or engineering skills relevant to IR or ranking systems.,random
CAND_0053020,0.2,"7.2 years entirely at IT services firms (Tech Mahindra, Cognizant) doing Java backend and frontend work with no product-company ML experience; diffusion models and scikit-learn skills listed but entirely unsupported by career history, indicating keyword inflation.",title_mismatch
CAND_0053048,0.2,"Only 3.2 years of experience, all at IT services firms (Cognizant, TCS) doing frontend React work; Elasticsearch skill is relevant but career history shows no ML or IR production work, and NIT Trichy education is a positive signal undermined by the entirely services-firm, non-ML career.",tier1_education
CAND_0053143,0.2,"6.4 years entirely at IT services firms (Infosys, TCS) in QA and DevOps roles; Information Retrieval listed as an advanced skill with 60 months duration but career descriptions show no actual IR or ML work, indicating likely keyword inflation against a non-ML background.",random
CAND_0053210,0.0,"HR Manager at Pied Piper (fictional company) with only 3 years of experience in HR/sales roles and no engineering or ML background whatsoever; flagged as honeypot with skills (Feature Engineering, Azure) entirely disconnected from any role history.",honeypot_flagged
CAND_0053226,0.0,"Graphic Designer at Infosys with a marketing manager background and only casual ChatGPT experimentation; skills are CI/CD (8mo), Sales, and Illustrator — zero ML, IR, or engineering depth relevant to this role.",random
CAND_0053377,0.2,"QA Engineer with only 1.9 years of experience, currently at fictional company Initech (honeypot signal), with web/frontend background and only a small self-built RAG side project — no production IR or ranking experience.",high_behavioral
CAND_0053379,0.2,"9.4yr career spans DevOps at CRED, Java backend at Cognizant (IT services), and infrastructure at Wayne Enterprises (fictional company); MLflow appears as an advanced skill but there is no production embeddings, retrieval, or ranking experience.",title_match_strong
CAND_0053385,0.0,"Business Analyst with 1.9 years in operations/logistics management at Acme Corp with no engineering background, citing only online courses on RAG and LangChain experimentation — fundamentally non-technical profile.",top_anti_persona_sim
CAND_0053396,0.0,"Java Developer whose current company is fictional Dunder Mifflin (honeypot signal) and prior role is at TCS (IT services); top skills are Project Management, HTML, and Excel at beginner level with no ML or IR experience whatsoever.",title_mismatch
CAND_0053433,0.0,"Project Manager with a career entirely in SEO content writing, marketing leadership at Acme Corp, and a Business Analyst role at fictional Stark Industries (honeypot signal) — no engineering or ML work of any kind.",random
CAND_0053470,0.0,HR Manager with career at Wipro (IT services) in brand design and at fictional Dunder Mifflin in sales/accounting; FAISS listed as an advanced skill (13mo) is implausible keyword inflation on a non-technical HR/sales profile.,random
CAND_0053524,0.2,"Java Developer with 7.5yr career split across Wipro (IT services Java backend), Acme Corp (QA), and CRED (DevOps); primary ML skill is Speech Recognition advanced (53mo) — wrong domain for IR/ranking — with no retrieval or NLP production work.",random
CAND_0053555,0.4,"6.7yr engineer with NLP advanced (31mo) and product-company experience at CRED and Flipkart, but primary AI skill is ASR (speech recognition, wrong domain) and career history shows no production IR, retrieval, or ranking systems.",top_retrieval_dense
CAND_0053578,0.4,"6.7yr software engineer with Learning to Rank listed as an advanced skill (49mo, 59 endorsements) which is directly relevant, but the entire career — HCL, TCS, Mphasis — is at IT-services firms with no product-company ranking/retrieval production evidence.",top_retrieval_dense
